image path,label,prediction
PatternNet\mobile_home_park\mobilehomepark232.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark233.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark234.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark242.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark243.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark244.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark252.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark253.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark254.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark262.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark263.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark264.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark272.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark273.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark274.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark282.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark283.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark284.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark292.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark293.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark294.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark302.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark303.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark304.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark312.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark313.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark314.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark322.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark323.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark324.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark332.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark333.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark334.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark342.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark343.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark344.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark352.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark353.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark354.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark362.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark363.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark364.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark372.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark373.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark374.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark382.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark383.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark384.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark392.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark393.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark394.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark402.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark403.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark404.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark412.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark413.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark414.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark422.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark423.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark424.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark432.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark433.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark434.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark442.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark443.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark444.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark452.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark453.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark454.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark462.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark463.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark464.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark472.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark473.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark474.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark482.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark483.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark484.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark492.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark493.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark494.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark502.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark503.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark504.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark512.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark513.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark514.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark522.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark523.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark524.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark532.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark533.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark534.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark542.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark543.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark544.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark552.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark553.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark554.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark562.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark563.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark564.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark572.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark573.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark574.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark582.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark583.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark584.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark592.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark593.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark594.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark602.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark603.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark604.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark612.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark613.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark614.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark622.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark623.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark624.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark632.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark633.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark634.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark642.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark643.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark644.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark652.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark653.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark654.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark662.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark663.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark664.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark672.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark673.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark674.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark682.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark683.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark684.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark692.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark693.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark694.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark702.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark703.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark704.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark712.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark713.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark714.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark722.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark723.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark724.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark732.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark733.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark734.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark742.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark743.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark744.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark752.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark753.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark754.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark762.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark763.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark764.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark772.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark773.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark774.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark782.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark783.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark784.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark792.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark793.jpg,19,19
PatternNet\mobile_home_park\mobilehomepark794.jpg,19,19
PatternNet\nursing_home\nursinghome002.jpg,20,18
PatternNet\nursing_home\nursinghome003.jpg,20,20
PatternNet\nursing_home\nursinghome004.jpg,20,20
PatternNet\nursing_home\nursinghome012.jpg,20,20
PatternNet\nursing_home\nursinghome013.jpg,20,20
PatternNet\nursing_home\nursinghome014.jpg,20,20
PatternNet\nursing_home\nursinghome022.jpg,20,20
PatternNet\nursing_home\nursinghome023.jpg,20,20
PatternNet\nursing_home\nursinghome024.jpg,20,20
PatternNet\nursing_home\nursinghome032.jpg,20,20
PatternNet\nursing_home\nursinghome033.jpg,20,20
PatternNet\nursing_home\nursinghome034.jpg,20,20
PatternNet\nursing_home\nursinghome042.jpg,20,20
PatternNet\nursing_home\nursinghome043.jpg,20,20
PatternNet\nursing_home\nursinghome044.jpg,20,20
PatternNet\nursing_home\nursinghome052.jpg,20,20
PatternNet\nursing_home\nursinghome053.jpg,20,20
PatternNet\nursing_home\nursinghome054.jpg,20,20
PatternNet\nursing_home\nursinghome062.jpg,20,20
PatternNet\nursing_home\nursinghome063.jpg,20,20
PatternNet\nursing_home\nursinghome064.jpg,20,20
PatternNet\nursing_home\nursinghome072.jpg,20,18
PatternNet\nursing_home\nursinghome073.jpg,20,18
PatternNet\nursing_home\nursinghome074.jpg,20,20
PatternNet\nursing_home\nursinghome082.jpg,20,20
PatternNet\nursing_home\nursinghome083.jpg,20,18
PatternNet\nursing_home\nursinghome084.jpg,20,20
PatternNet\nursing_home\nursinghome092.jpg,20,18
PatternNet\nursing_home\nursinghome093.jpg,20,20
PatternNet\nursing_home\nursinghome094.jpg,20,20
PatternNet\nursing_home\nursinghome102.jpg,20,20
PatternNet\nursing_home\nursinghome103.jpg,20,18
PatternNet\nursing_home\nursinghome104.jpg,20,20
PatternNet\nursing_home\nursinghome112.jpg,20,20
PatternNet\nursing_home\nursinghome113.jpg,20,20
PatternNet\nursing_home\nursinghome114.jpg,20,20
PatternNet\nursing_home\nursinghome122.jpg,20,20
PatternNet\nursing_home\nursinghome123.jpg,20,18
PatternNet\nursing_home\nursinghome124.jpg,20,20
PatternNet\nursing_home\nursinghome132.jpg,20,20
PatternNet\nursing_home\nursinghome133.jpg,20,20
PatternNet\nursing_home\nursinghome134.jpg,20,20
PatternNet\nursing_home\nursinghome142.jpg,20,20
PatternNet\nursing_home\nursinghome143.jpg,20,20
PatternNet\nursing_home\nursinghome144.jpg,20,20
PatternNet\nursing_home\nursinghome152.jpg,20,20
PatternNet\nursing_home\nursinghome153.jpg,20,18
PatternNet\nursing_home\nursinghome154.jpg,20,20
PatternNet\nursing_home\nursinghome162.jpg,20,20
PatternNet\nursing_home\nursinghome163.jpg,20,20
PatternNet\nursing_home\nursinghome164.jpg,20,20
PatternNet\nursing_home\nursinghome172.jpg,20,20
PatternNet\nursing_home\nursinghome173.jpg,20,18
PatternNet\nursing_home\nursinghome174.jpg,20,20
PatternNet\nursing_home\nursinghome182.jpg,20,20
PatternNet\nursing_home\nursinghome183.jpg,20,20
PatternNet\nursing_home\nursinghome184.jpg,20,20
PatternNet\nursing_home\nursinghome192.jpg,20,20
PatternNet\nursing_home\nursinghome193.jpg,20,20
PatternNet\nursing_home\nursinghome194.jpg,20,20
PatternNet\nursing_home\nursinghome202.jpg,20,20
PatternNet\nursing_home\nursinghome203.jpg,20,20
PatternNet\nursing_home\nursinghome204.jpg,20,20
PatternNet\nursing_home\nursinghome212.jpg,20,20
PatternNet\nursing_home\nursinghome213.jpg,20,20
PatternNet\nursing_home\nursinghome214.jpg,20,20
PatternNet\nursing_home\nursinghome222.jpg,20,20
PatternNet\nursing_home\nursinghome223.jpg,20,20
PatternNet\nursing_home\nursinghome224.jpg,20,20
PatternNet\nursing_home\nursinghome232.jpg,20,20
PatternNet\nursing_home\nursinghome233.jpg,20,18
PatternNet\nursing_home\nursinghome234.jpg,20,20
PatternNet\nursing_home\nursinghome242.jpg,20,20
PatternNet\nursing_home\nursinghome243.jpg,20,20
PatternNet\nursing_home\nursinghome244.jpg,20,20
PatternNet\nursing_home\nursinghome252.jpg,20,18
PatternNet\nursing_home\nursinghome253.jpg,20,20
PatternNet\nursing_home\nursinghome254.jpg,20,20
PatternNet\nursing_home\nursinghome262.jpg,20,20
PatternNet\nursing_home\nursinghome263.jpg,20,20
PatternNet\nursing_home\nursinghome264.jpg,20,20
PatternNet\nursing_home\nursinghome272.jpg,20,20
PatternNet\nursing_home\nursinghome273.jpg,20,20
PatternNet\nursing_home\nursinghome274.jpg,20,20
PatternNet\nursing_home\nursinghome282.jpg,20,20
PatternNet\nursing_home\nursinghome283.jpg,20,20
PatternNet\nursing_home\nursinghome284.jpg,20,20
PatternNet\nursing_home\nursinghome292.jpg,20,20
PatternNet\nursing_home\nursinghome293.jpg,20,20
PatternNet\nursing_home\nursinghome294.jpg,20,20
PatternNet\nursing_home\nursinghome302.jpg,20,20
PatternNet\nursing_home\nursinghome303.jpg,20,20
PatternNet\nursing_home\nursinghome304.jpg,20,20
PatternNet\nursing_home\nursinghome312.jpg,20,20
PatternNet\nursing_home\nursinghome313.jpg,20,20
PatternNet\nursing_home\nursinghome314.jpg,20,20
PatternNet\nursing_home\nursinghome322.jpg,20,20
PatternNet\nursing_home\nursinghome323.jpg,20,20
PatternNet\nursing_home\nursinghome324.jpg,20,20
PatternNet\nursing_home\nursinghome332.jpg,20,20
PatternNet\nursing_home\nursinghome333.jpg,20,13
PatternNet\nursing_home\nursinghome334.jpg,20,20
PatternNet\nursing_home\nursinghome342.jpg,20,18
PatternNet\nursing_home\nursinghome343.jpg,20,20
PatternNet\nursing_home\nursinghome344.jpg,20,20
PatternNet\nursing_home\nursinghome352.jpg,20,20
PatternNet\nursing_home\nursinghome353.jpg,20,20
PatternNet\nursing_home\nursinghome354.jpg,20,20
PatternNet\nursing_home\nursinghome362.jpg,20,20
PatternNet\nursing_home\nursinghome363.jpg,20,20
PatternNet\nursing_home\nursinghome364.jpg,20,20
PatternNet\nursing_home\nursinghome372.jpg,20,20
PatternNet\nursing_home\nursinghome373.jpg,20,11
PatternNet\nursing_home\nursinghome374.jpg,20,20
PatternNet\nursing_home\nursinghome382.jpg,20,20
PatternNet\nursing_home\nursinghome383.jpg,20,20
PatternNet\nursing_home\nursinghome384.jpg,20,20
PatternNet\nursing_home\nursinghome392.jpg,20,20
PatternNet\nursing_home\nursinghome393.jpg,20,20
PatternNet\nursing_home\nursinghome394.jpg,20,20
PatternNet\nursing_home\nursinghome402.jpg,20,20
PatternNet\nursing_home\nursinghome403.jpg,20,20
PatternNet\nursing_home\nursinghome404.jpg,20,20
PatternNet\nursing_home\nursinghome412.jpg,20,20
PatternNet\nursing_home\nursinghome413.jpg,20,20
PatternNet\nursing_home\nursinghome414.jpg,20,20
PatternNet\nursing_home\nursinghome422.jpg,20,20
PatternNet\nursing_home\nursinghome423.jpg,20,20
PatternNet\nursing_home\nursinghome424.jpg,20,20
PatternNet\nursing_home\nursinghome432.jpg,20,20
PatternNet\nursing_home\nursinghome433.jpg,20,20
PatternNet\nursing_home\nursinghome434.jpg,20,20
PatternNet\nursing_home\nursinghome442.jpg,20,20
PatternNet\nursing_home\nursinghome443.jpg,20,20
PatternNet\nursing_home\nursinghome444.jpg,20,20
PatternNet\nursing_home\nursinghome452.jpg,20,20
PatternNet\nursing_home\nursinghome453.jpg,20,20
PatternNet\nursing_home\nursinghome454.jpg,20,20
PatternNet\nursing_home\nursinghome462.jpg,20,20
PatternNet\nursing_home\nursinghome463.jpg,20,20
PatternNet\nursing_home\nursinghome464.jpg,20,20
PatternNet\nursing_home\nursinghome472.jpg,20,20
PatternNet\nursing_home\nursinghome473.jpg,20,20
PatternNet\nursing_home\nursinghome474.jpg,20,20
PatternNet\nursing_home\nursinghome482.jpg,20,20
PatternNet\nursing_home\nursinghome483.jpg,20,20
PatternNet\nursing_home\nursinghome484.jpg,20,20
PatternNet\nursing_home\nursinghome492.jpg,20,20
PatternNet\nursing_home\nursinghome493.jpg,20,20
PatternNet\nursing_home\nursinghome494.jpg,20,20
PatternNet\nursing_home\nursinghome502.jpg,20,20
PatternNet\nursing_home\nursinghome503.jpg,20,20
PatternNet\nursing_home\nursinghome504.jpg,20,20
PatternNet\nursing_home\nursinghome512.jpg,20,20
PatternNet\nursing_home\nursinghome513.jpg,20,20
PatternNet\nursing_home\nursinghome514.jpg,20,20
PatternNet\nursing_home\nursinghome522.jpg,20,20
PatternNet\nursing_home\nursinghome523.jpg,20,20
PatternNet\nursing_home\nursinghome524.jpg,20,20
PatternNet\nursing_home\nursinghome532.jpg,20,20
PatternNet\nursing_home\nursinghome533.jpg,20,20
PatternNet\nursing_home\nursinghome534.jpg,20,20
PatternNet\nursing_home\nursinghome542.jpg,20,20
PatternNet\nursing_home\nursinghome543.jpg,20,20
PatternNet\nursing_home\nursinghome544.jpg,20,20
PatternNet\nursing_home\nursinghome552.jpg,20,20
PatternNet\nursing_home\nursinghome553.jpg,20,20
PatternNet\nursing_home\nursinghome554.jpg,20,20
PatternNet\nursing_home\nursinghome562.jpg,20,20
PatternNet\nursing_home\nursinghome563.jpg,20,20
PatternNet\nursing_home\nursinghome564.jpg,20,20
PatternNet\nursing_home\nursinghome572.jpg,20,20
PatternNet\nursing_home\nursinghome573.jpg,20,20
PatternNet\nursing_home\nursinghome574.jpg,20,20
PatternNet\nursing_home\nursinghome582.jpg,20,20
PatternNet\nursing_home\nursinghome583.jpg,20,20
PatternNet\nursing_home\nursinghome584.jpg,20,20
PatternNet\nursing_home\nursinghome592.jpg,20,20
PatternNet\nursing_home\nursinghome593.jpg,20,20
PatternNet\nursing_home\nursinghome594.jpg,20,20
PatternNet\nursing_home\nursinghome602.jpg,20,20
PatternNet\nursing_home\nursinghome603.jpg,20,20
PatternNet\nursing_home\nursinghome604.jpg,20,20
PatternNet\nursing_home\nursinghome612.jpg,20,20
PatternNet\nursing_home\nursinghome613.jpg,20,20
PatternNet\nursing_home\nursinghome614.jpg,20,20
PatternNet\nursing_home\nursinghome622.jpg,20,20
PatternNet\nursing_home\nursinghome623.jpg,20,20
PatternNet\nursing_home\nursinghome624.jpg,20,20
PatternNet\nursing_home\nursinghome632.jpg,20,20
PatternNet\nursing_home\nursinghome633.jpg,20,20
PatternNet\nursing_home\nursinghome634.jpg,20,20
PatternNet\nursing_home\nursinghome642.jpg,20,20
PatternNet\nursing_home\nursinghome643.jpg,20,20
PatternNet\nursing_home\nursinghome644.jpg,20,20
PatternNet\nursing_home\nursinghome652.jpg,20,20
PatternNet\nursing_home\nursinghome653.jpg,20,20
PatternNet\nursing_home\nursinghome654.jpg,20,20
PatternNet\nursing_home\nursinghome662.jpg,20,20
PatternNet\nursing_home\nursinghome663.jpg,20,11
PatternNet\nursing_home\nursinghome664.jpg,20,20
PatternNet\nursing_home\nursinghome672.jpg,20,20
PatternNet\nursing_home\nursinghome673.jpg,20,20
PatternNet\nursing_home\nursinghome674.jpg,20,20
PatternNet\nursing_home\nursinghome682.jpg,20,20
PatternNet\nursing_home\nursinghome683.jpg,20,20
PatternNet\nursing_home\nursinghome684.jpg,20,20
PatternNet\nursing_home\nursinghome692.jpg,20,20
PatternNet\nursing_home\nursinghome693.jpg,20,20
PatternNet\nursing_home\nursinghome694.jpg,20,20
PatternNet\nursing_home\nursinghome702.jpg,20,20
PatternNet\nursing_home\nursinghome703.jpg,20,20
PatternNet\nursing_home\nursinghome704.jpg,20,20
PatternNet\nursing_home\nursinghome712.jpg,20,20
PatternNet\nursing_home\nursinghome713.jpg,20,20
PatternNet\nursing_home\nursinghome714.jpg,20,20
PatternNet\nursing_home\nursinghome722.jpg,20,20
PatternNet\nursing_home\nursinghome723.jpg,20,20
PatternNet\nursing_home\nursinghome724.jpg,20,20
PatternNet\nursing_home\nursinghome732.jpg,20,20
PatternNet\nursing_home\nursinghome733.jpg,20,20
PatternNet\nursing_home\nursinghome734.jpg,20,1
PatternNet\nursing_home\nursinghome742.jpg,20,20
PatternNet\nursing_home\nursinghome743.jpg,20,20
PatternNet\nursing_home\nursinghome744.jpg,20,20
PatternNet\nursing_home\nursinghome752.jpg,20,20
PatternNet\nursing_home\nursinghome753.jpg,20,20
PatternNet\nursing_home\nursinghome754.jpg,20,20
PatternNet\nursing_home\nursinghome762.jpg,20,20
PatternNet\nursing_home\nursinghome763.jpg,20,18
PatternNet\nursing_home\nursinghome764.jpg,20,20
PatternNet\nursing_home\nursinghome772.jpg,20,20
PatternNet\nursing_home\nursinghome773.jpg,20,20
PatternNet\nursing_home\nursinghome774.jpg,20,13
PatternNet\nursing_home\nursinghome782.jpg,20,20
PatternNet\nursing_home\nursinghome783.jpg,20,20
PatternNet\nursing_home\nursinghome784.jpg,20,20
PatternNet\nursing_home\nursinghome792.jpg,20,20
PatternNet\nursing_home\nursinghome793.jpg,20,20
PatternNet\nursing_home\nursinghome794.jpg,20,20
PatternNet\oil_gas_field\oilgasfield002.jpg,21,21
PatternNet\oil_gas_field\oilgasfield003.jpg,21,21
PatternNet\oil_gas_field\oilgasfield004.jpg,21,21
PatternNet\oil_gas_field\oilgasfield012.jpg,21,21
PatternNet\oil_gas_field\oilgasfield013.jpg,21,21
PatternNet\oil_gas_field\oilgasfield014.jpg,21,21
PatternNet\oil_gas_field\oilgasfield022.jpg,21,21
PatternNet\oil_gas_field\oilgasfield023.jpg,21,21
PatternNet\oil_gas_field\oilgasfield024.jpg,21,21
PatternNet\oil_gas_field\oilgasfield032.jpg,21,21
PatternNet\oil_gas_field\oilgasfield033.jpg,21,21
PatternNet\oil_gas_field\oilgasfield034.jpg,21,21
PatternNet\oil_gas_field\oilgasfield042.jpg,21,21
PatternNet\oil_gas_field\oilgasfield043.jpg,21,21
PatternNet\oil_gas_field\oilgasfield044.jpg,21,21
PatternNet\oil_gas_field\oilgasfield052.jpg,21,21
PatternNet\oil_gas_field\oilgasfield053.jpg,21,21
PatternNet\oil_gas_field\oilgasfield054.jpg,21,21
PatternNet\oil_gas_field\oilgasfield062.jpg,21,21
PatternNet\oil_gas_field\oilgasfield063.jpg,21,21
PatternNet\oil_gas_field\oilgasfield064.jpg,21,21
PatternNet\oil_gas_field\oilgasfield072.jpg,21,21
PatternNet\oil_gas_field\oilgasfield073.jpg,21,21
PatternNet\oil_gas_field\oilgasfield074.jpg,21,21
PatternNet\oil_gas_field\oilgasfield082.jpg,21,21
PatternNet\oil_gas_field\oilgasfield083.jpg,21,21
PatternNet\oil_gas_field\oilgasfield084.jpg,21,21
PatternNet\oil_gas_field\oilgasfield092.jpg,21,21
PatternNet\oil_gas_field\oilgasfield093.jpg,21,21
PatternNet\oil_gas_field\oilgasfield094.jpg,21,21
PatternNet\oil_gas_field\oilgasfield102.jpg,21,21
PatternNet\oil_gas_field\oilgasfield103.jpg,21,21
PatternNet\oil_gas_field\oilgasfield104.jpg,21,21
PatternNet\oil_gas_field\oilgasfield112.jpg,21,21
PatternNet\oil_gas_field\oilgasfield113.jpg,21,21
PatternNet\oil_gas_field\oilgasfield114.jpg,21,21
PatternNet\oil_gas_field\oilgasfield122.jpg,21,21
PatternNet\oil_gas_field\oilgasfield123.jpg,21,21
PatternNet\oil_gas_field\oilgasfield124.jpg,21,21
PatternNet\oil_gas_field\oilgasfield132.jpg,21,21
PatternNet\oil_gas_field\oilgasfield133.jpg,21,21
PatternNet\oil_gas_field\oilgasfield134.jpg,21,21
PatternNet\oil_gas_field\oilgasfield142.jpg,21,21
PatternNet\oil_gas_field\oilgasfield143.jpg,21,21
PatternNet\oil_gas_field\oilgasfield144.jpg,21,21
PatternNet\oil_gas_field\oilgasfield152.jpg,21,21
PatternNet\oil_gas_field\oilgasfield153.jpg,21,21
PatternNet\oil_gas_field\oilgasfield154.jpg,21,21
PatternNet\oil_gas_field\oilgasfield162.jpg,21,21
PatternNet\oil_gas_field\oilgasfield163.jpg,21,21
PatternNet\oil_gas_field\oilgasfield164.jpg,21,21
PatternNet\oil_gas_field\oilgasfield172.jpg,21,21
PatternNet\oil_gas_field\oilgasfield173.jpg,21,21
PatternNet\oil_gas_field\oilgasfield174.jpg,21,21
PatternNet\oil_gas_field\oilgasfield182.jpg,21,21
PatternNet\oil_gas_field\oilgasfield183.jpg,21,21
PatternNet\oil_gas_field\oilgasfield184.jpg,21,21
PatternNet\oil_gas_field\oilgasfield192.jpg,21,21
PatternNet\oil_gas_field\oilgasfield193.jpg,21,21
PatternNet\oil_gas_field\oilgasfield194.jpg,21,21
PatternNet\oil_gas_field\oilgasfield202.jpg,21,21
PatternNet\oil_gas_field\oilgasfield203.jpg,21,21
PatternNet\oil_gas_field\oilgasfield204.jpg,21,21
PatternNet\oil_gas_field\oilgasfield212.jpg,21,21
PatternNet\oil_gas_field\oilgasfield213.jpg,21,21
PatternNet\oil_gas_field\oilgasfield214.jpg,21,21
PatternNet\oil_gas_field\oilgasfield222.jpg,21,21
PatternNet\oil_gas_field\oilgasfield223.jpg,21,21
PatternNet\oil_gas_field\oilgasfield224.jpg,21,21
PatternNet\oil_gas_field\oilgasfield232.jpg,21,21
PatternNet\oil_gas_field\oilgasfield233.jpg,21,21
PatternNet\oil_gas_field\oilgasfield234.jpg,21,21
PatternNet\oil_gas_field\oilgasfield242.jpg,21,21
